Saison,Date,Heure,Statut Match,gameId,Compétition ,Détail Compétition,# Match Série,Détail Série,Si Nécessaire,Salle,Ville_salle,Etat_salle,évènement,id_team_domicile,id_team_extérieure,équipe_domicile,équipe_extérieure,ville_domicile,ville_extérieure,tricode_domicile,tricode_exterieur,score_domicile,score_exterieur,horodatage_utc
2024-25,30/11/24,01:30,Final,0022400044,Emirates NBA Cup,West Group A,,,false,Target Center,Minneapolis,MN,in-season,1610612750,1610612746,Timberwolves,Clippers,Minnesota,LA,MIN,LAC,93,92,2024-11-30T00:30:00Z
2024-25,30/11/24,02:00,Final,0022400045,Emirates NBA Cup,East Group B,,,false,Gainbridge Fieldhouse,Indianapolis,IN,in-season,1610612754,1610612765,Pacers,Pistons,Indiana,Detroit,IND,DET,106,130,2024-11-30T01:00:00Z
2024-25,30/11/24,02:00,Final,0022400046,Emirates NBA Cup,East Group B,,,false,Kaseya Center,Miami,FL,in-season,1610612748,1610612761,Heat,Raptors,Miami,Toronto,MIA,TOR,121,111,2024-11-30T01:00:00Z
2024-25,30/11/24,02:00,Final,0022400047,Emirates NBA Cup,East Group C,,,false,United Center,Chicago,IL,in-season,1610612741,1610612738,Bulls,Celtics,Chicago,Boston,CHI,BOS,129,138,2024-11-30T01:00:00Z
2024-25,30/11/24,04:00,Final,0022400048,Emirates NBA Cup,West Group B,,,false,Crypto.com Arena,Los Angeles,CA,in-season,1610612747,1610612760,Lakers,Thunder,Los Angeles,Oklahoma City,LAL,OKC,93,101,2024-11-30T03:00:00Z
2024-25,30/11/24,04:00,Final,0022400049,Emirates NBA Cup,West Group A,,,false,Moda Center,Portland,OR,in-season,1610612757,1610612758,Trail Blazers,Kings,Portland,Sacramento,POR,SAC,115,106,2024-11-30T03:00:00Z
2024-25,01/12/24,00:00,Final,0022400300,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612737,Hornets,Hawks,Charlotte,Atlanta,CHA,ATL,104,107,2024-11-30T23:00:00Z
2024-25,01/12/24,01:00,Final,0022400301,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612755,Pistons,76ers,Detroit,Philadelphia,DET,PHI,96,111,2024-12-01T00:00:00Z
2024-25,01/12/24,02:00,Final,0022400302,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612764,Bucks,Wizards,Milwaukee,Washington,MIL,WAS,124,114,2024-12-01T01:00:00Z
2024-25,01/12/24,03:00,Final,0022400303,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612744,Suns,Warriors,Phoenix,Golden State,PHX,GSW,113,105,2024-12-01T02:00:00Z
2024-25,01/12/24,03:30,Final,0022400304,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612742,Jazz,Mavericks,Utah,Dallas,UTA,DAL,94,106,2024-12-01T02:30:00Z
2024-25,01/12/24,21:30,Final,0022400305,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612753,Nets,Magic,Brooklyn,Orlando,BKN,ORL,92,100,2024-12-01T20:30:00Z
2024-25,01/12/24,21:30,Final,0022400306,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612754,Grizzlies,Pacers,Memphis,Indiana,MEM,IND,136,121,2024-12-01T20:30:00Z
2024-25,02/12/24,00:00,Final,0022400307,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612738,Cavaliers,Celtics,Cleveland,Boston,CLE,BOS,115,111,2024-12-01T23:00:00Z
2024-25,02/12/24,00:00,Final,0022400308,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612740,Knicks,Pelicans,New York,New Orleans,NYK,NOP,118,85,2024-12-01T23:00:00Z
2024-25,02/12/24,00:00,Final,0022400309,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612748,Raptors,Heat,Toronto,Miami,TOR,MIA,119,116,2024-12-01T23:00:00Z
2024-25,02/12/24,01:00,Final,0022400310,,,,,false,Toyota Center,Houston,TX,,1610612745,1610612760,Rockets,Thunder,Houston,Oklahoma City,HOU,OKC,119,116,2024-12-02T00:00:00Z
2024-25,02/12/24,02:00,Final,0022400311,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612747,Jazz,Lakers,Utah,Los Angeles,UTA,LAL,104,105,2024-12-02T01:00:00Z
2024-25,02/12/24,03:00,Final,0022400312,,,,,false,Moda Center,Portland,OR,,1610612757,1610612742,Trail Blazers,Mavericks,Portland,Dallas,POR,DAL,131,137,2024-12-02T02:00:00Z
2024-25,02/12/24,03:00,Final,0022400313,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612759,Kings,Spurs,Sacramento,San Antonio,SAC,SAS,125,127,2024-12-02T02:00:00Z
2024-25,02/12/24,04:00,Final,0022400314,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612743,Clippers,Nuggets,LA,Denver,LAC,DEN,126,122,2024-12-02T03:00:00Z
2024-25,03/12/24,01:30,Final,0022400315,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612740,Hawks,Pelicans,Atlanta,New Orleans,ATL,NOP,124,112,2024-12-03T00:30:00Z
2024-25,03/12/24,01:30,Final,0022400316,,,,,false,TD Garden,Boston,MA,,1610612738,1610612748,Celtics,Heat,Boston,Miami,BOS,MIA,108,89,2024-12-03T00:30:00Z
2024-25,03/12/24,02:00,Final,0022400317,,,,,false,United Center,Chicago,IL,,1610612741,1610612751,Bulls,Nets,Chicago,Brooklyn,CHI,BKN,128,102,2024-12-03T01:00:00Z
2024-25,03/12/24,02:00,Final,0022400318,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612747,Timberwolves,Lakers,Minnesota,Los Angeles,MIN,LAL,109,80,2024-12-03T01:00:00Z
2024-25,04/12/24,01:00,Final,0022400050,Emirates NBA Cup,East Group A,,,false,Spectrum Center,Charlotte,NC,in-season,1610612766,1610612755,Hornets,76ers,Charlotte,Philadelphia,CHA,PHI,104,110,2024-12-04T00:00:00Z
2024-25,04/12/24,01:00,Final,0022400051,Emirates NBA Cup,East Group C,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,in-season,1610612739,1610612764,Cavaliers,Wizards,Cleveland,Washington,CLE,WAS,118,87,2024-12-04T00:00:00Z
2024-25,04/12/24,01:00,Final,0022400052,Emirates NBA Cup,East Group B,,,false,Little Caesars Arena,Detroit,MI,in-season,1610612765,1610612749,Pistons,Bucks,Detroit,Milwaukee,DET,MIL,107,128,2024-12-04T00:00:00Z
2024-25,04/12/24,01:30,Final,0022400053,Emirates NBA Cup,East Group A,,,false,Madison Square Garden,New York,NY,in-season,1610612752,1610612753,Knicks,Magic,New York,Orlando,NYK,ORL,121,106,2024-12-04T00:30:00Z
2024-25,04/12/24,01:30,Final,0022400054,Emirates NBA Cup,East Group B,,,false,Scotiabank Arena,Toronto,ON,in-season,1610612761,1610612754,Raptors,Pacers,Toronto,Indiana,TOR,IND,122,111,2024-12-04T00:30:00Z
2024-25,04/12/24,02:00,Final,0022400055,Emirates NBA Cup,West Group B,,,false,Paycom Center,Oklahoma City,OK,in-season,1610612760,1610612762,Thunder,Jazz,Oklahoma City,Utah,OKC,UTA,133,106,2024-12-04T01:00:00Z
2024-25,04/12/24,02:30,Final,0022400056,Emirates NBA Cup,West Group C,,,false,American Airlines Center,Dallas,TX,in-season,1610612742,1610612763,Mavericks,Grizzlies,Dallas,Memphis,DAL,MEM,121,116,2024-12-04T01:30:00Z
2024-25,04/12/24,03:00,Final,0022400057,Emirates NBA Cup,West Group B,,,false,Footprint Center,Phoenix,AZ,in-season,1610612756,1610612759,Suns,Spurs,Phoenix,San Antonio,PHX,SAS,104,93,2024-12-04T02:00:00Z
2024-25,04/12/24,04:00,Final,0022400058,Emirates NBA Cup,West Group C,,,false,Ball Arena,Denver,CO,in-season,1610612743,1610612744,Nuggets,Warriors,Denver,Golden State,DEN,GSW,119,115,2024-12-04T03:00:00Z
2024-25,04/12/24,04:00,Final,0022400059,Emirates NBA Cup,West Group A,,,false,Golden 1 Center,Sacramento,CA,in-season,1610612758,1610612745,Kings,Rockets,Sacramento,Houston,SAC,HOU,120,111,2024-12-04T03:00:00Z
2024-25,04/12/24,04:30,Final,0022400060,Emirates NBA Cup,West Group A,,,false,Intuit Dome,Inglewood,CA,in-season,1610612746,1610612757,Clippers,Trail Blazers,LA,Portland,LAC,POR,127,105,2024-12-04T03:30:00Z
2024-25,05/12/24,01:30,Final,0022400319,,,,,false,TD Garden,Boston,MA,,1610612738,1610612765,Celtics,Pistons,Boston,Detroit,BOS,DET,130,120,2024-12-05T00:30:00Z
2024-25,05/12/24,01:30,Final,0022400320,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612754,Nets,Pacers,Brooklyn,Indiana,BKN,IND,99,90,2024-12-05T00:30:00Z
2024-25,05/12/24,01:30,Final,0022400321,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612747,Heat,Lakers,Miami,Los Angeles,MIA,LAL,134,93,2024-12-05T00:30:00Z
2024-25,05/12/24,01:30,Final,0022400322,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612753,76ers,Magic,Philadelphia,Orlando,PHI,ORL,102,106,2024-12-05T00:30:00Z
2024-25,05/12/24,02:00,Final,0022400323,,,,,false,Fiserv Forum,Milwaukee,WI,,1610612749,1610612737,Bucks,Hawks,Milwaukee,Atlanta,MIL,ATL,104,119,2024-12-05T01:00:00Z
2024-25,05/12/24,04:30,Final,0022400324,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612750,Clippers,Timberwolves,LA,Minnesota,LAC,MIN,80,108,2024-12-05T03:30:00Z
2024-25,06/12/24,01:00,Final,0022400325,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612743,Cavaliers,Nuggets,Cleveland,Denver,CLE,DEN,126,114,2024-12-06T00:00:00Z
2024-25,06/12/24,01:00,Final,0022400326,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612742,Wizards,Mavericks,Washington,Dallas,WAS,DAL,101,137,2024-12-06T00:00:00Z
2024-25,06/12/24,01:30,Final,0022400327,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612766,Knicks,Hornets,New York,Charlotte,NYK,CHA,125,101,2024-12-06T00:30:00Z
2024-25,06/12/24,01:30,Final,0022400328,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612760,Raptors,Thunder,Toronto,Oklahoma City,TOR,OKC,92,129,2024-12-06T00:30:00Z
2024-25,06/12/24,02:00,Final,0022400329,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612758,Grizzlies,Kings,Memphis,Sacramento,MEM,SAC,115,110,2024-12-06T01:00:00Z
2024-25,06/12/24,02:00,Final,0022400330,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612756,Pelicans,Suns,New Orleans,Phoenix,NOP,PHX,126,124,2024-12-06T01:00:00Z
2024-25,06/12/24,02:00,Final,0022400331,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612741,Spurs,Bulls,San Antonio,Chicago,SAS,CHI,124,139,2024-12-06T01:00:00Z
2024-25,06/12/24,04:00,Final,0022400332,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612745,Warriors,Rockets,Golden State,Houston,GSW,HOU,99,93,2024-12-06T03:00:00Z
2024-25,07/12/24,01:00,Final,0022400333,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612753,76ers,Magic,Philadelphia,Orlando,PHI,ORL,102,94,2024-12-07T00:00:00Z
2024-25,07/12/24,01:30,Final/OT,0022400334,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612747,Hawks,Lakers,Atlanta,Los Angeles,ATL,LAL,134,132,2024-12-07T00:30:00Z
2024-25,07/12/24,01:30,Final,0022400335,,,,,false,TD Garden,Boston,MA,,1610612738,1610612749,Celtics,Bucks,Boston,Milwaukee,BOS,MIL,111,105,2024-12-07T00:30:00Z
2024-25,07/12/24,02:00,Final,0022400336,,,,,false,United Center,Chicago,IL,,1610612741,1610612754,Bulls,Pacers,Chicago,Indiana,CHI,IND,123,132,2024-12-07T01:00:00Z
2024-25,07/12/24,02:00,Final,0022400337,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612758,Spurs,Kings,San Antonio,Sacramento,SAS,SAC,113,140,2024-12-07T01:00:00Z
2024-25,07/12/24,04:00,Final,0022400338,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612750,Warriors,Timberwolves,Golden State,Minnesota,GSW,MIN,90,107,2024-12-07T03:00:00Z
2024-25,07/12/24,04:00,Final,0022400339,,,,,false,Moda Center,Portland,OR,,1610612757,1610612762,Trail Blazers,Jazz,Portland,Utah,POR,UTA,99,141,2024-12-07T03:00:00Z
2024-25,07/12/24,19:00,Final,0022400340,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612739,Hornets,Cavaliers,Charlotte,Cleveland,CHA,CLE,102,116,2024-12-07T18:00:00Z
2024-25,08/12/24,01:00,Final,0022400341,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612743,Wizards,Nuggets,Washington,Denver,WAS,DEN,122,113,2024-12-08T00:00:00Z
2024-25,08/12/24,01:00,Final,0022400342,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612760,Pelicans,Thunder,New Orleans,Oklahoma City,NOP,OKC,109,119,2024-12-08T00:00:00Z
2024-25,08/12/24,01:30,Final,0022400343,,,,,false,Madison Square Garden,New York,NY,,1610612752,1610612765,Knicks,Pistons,New York,Detroit,NYK,DET,111,120,2024-12-08T00:30:00Z
2024-25,08/12/24,01:30,Final,0022400344,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612742,Raptors,Mavericks,Toronto,Dallas,TOR,DAL,118,125,2024-12-08T00:30:00Z
2024-25,08/12/24,02:00,Final,0022400345,,,,,false,TD Garden,Boston,MA,,1610612738,1610612763,Celtics,Grizzlies,Boston,Memphis,BOS,MEM,121,127,2024-12-08T01:00:00Z
2024-25,08/12/24,02:00,Final,0022400346,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612756,Heat,Suns,Miami,Phoenix,MIA,PHX,121,111,2024-12-08T01:00:00Z
2024-25,08/12/24,19:00,Final,0022400347,,,,,false,United Center,Chicago,IL,,1610612741,1610612755,Bulls,76ers,Chicago,Philadelphia,CHI,PHI,100,108,2024-12-08T18:00:00Z
2024-25,08/12/24,21:30,Final,0022400348,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612749,Nets,Bucks,Brooklyn,Milwaukee,BKN,MIL,113,118,2024-12-08T20:30:00Z
2024-25,08/12/24,23:00,Final,0022400349,,,,,false,Gainbridge Fieldhouse,Indianapolis,IN,,1610612754,1610612766,Pacers,Hornets,Indiana,Charlotte,IND,CHA,109,113,2024-12-08T22:00:00Z
2024-25,09/12/24,00:00,Final,0022400350,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612743,Hawks,Nuggets,Atlanta,Denver,ATL,DEN,111,141,2024-12-08T23:00:00Z
2024-25,09/12/24,00:00,Final,0022400351,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612739,Heat,Cavaliers,Miami,Cleveland,MIA,CLE,122,113,2024-12-08T23:00:00Z
2024-25,09/12/24,00:30,Final,0022400352,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612756,Magic,Suns,Orlando,Phoenix,ORL,PHX,115,110,2024-12-08T23:30:00Z
2024-25,09/12/24,01:00,Final,0022400353,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612763,Wizards,Grizzlies,Washington,Memphis,WAS,MEM,112,140,2024-12-09T00:00:00Z
2024-25,09/12/24,01:00,Final,0022400354,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612740,Spurs,Pelicans,San Antonio,New Orleans,SAS,NOP,121,116,2024-12-09T00:00:00Z
2024-25,09/12/24,02:30,Final,0022400355,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612750,Warriors,Timberwolves,Golden State,Minnesota,GSW,MIN,114,106,2024-12-09T01:30:00Z
2024-25,09/12/24,03:00,Final,0022400356,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612745,Clippers,Rockets,LA,Houston,LAC,HOU,106,117,2024-12-09T02:00:00Z
2024-25,09/12/24,03:00,Final,0022400357,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612762,Kings,Jazz,Sacramento,Utah,SAC,UTA,141,97,2024-12-09T02:00:00Z
2024-25,09/12/24,03:30,Final,0022400358,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612757,Lakers,Trail Blazers,Los Angeles,Portland,LAL,POR,107,98,2024-12-09T02:30:00Z
2024-25,10/12/24,01:30,Final,0022400359,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612752,Raptors,Knicks,Toronto,New York,TOR,NYK,108,113,2024-12-10T00:30:00Z
2024-25,11/12/24,01:00,Final,0022401201,Emirates NBA Cup,East Quarterfinal,,,false,Fiserv Forum,Milwaukee,WI,in-season-knockout,1610612749,1610612753,Bucks,Magic,Milwaukee,Orlando,MIL,ORL,114,109,2024-12-11T00:00:00Z
2024-25,11/12/24,03:30,Final,0022401203,Emirates NBA Cup,West Quarterfinal,,,false,Paycom Center,Oklahoma City,OK,in-season-knockout,1610612760,1610612742,Thunder,Mavericks,Oklahoma City,Dallas,OKC,DAL,118,104,2024-12-11T02:30:00Z
2024-25,12/12/24,01:00,Final,0022401202,Emirates NBA Cup,East Quarterfinal,,,false,Madison Square Garden,New York,NY,in-season-knockout,1610612752,1610612737,Knicks,Hawks,New York,Atlanta,NYK,ATL,100,108,2024-12-12T00:00:00Z
2024-25,12/12/24,03:30,Final,0022401204,Emirates NBA Cup,West Quarterfinal,,,false,Toyota Center,Houston,TX,in-season-knockout,1610612745,1610612744,Rockets,Warriors,Houston,Golden State,HOU,GSW,91,90,2024-12-12T02:30:00Z
2024-25,13/12/24,01:30,Final,0022401205,,,,,false,TD Garden,Boston,MA,,1610612738,1610612765,Celtics,Pistons,Boston,Detroit,BOS,DET,123,99,2024-12-13T00:30:00Z
2024-25,13/12/24,01:30,Final,0022401206,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612761,Heat,Raptors,Miami,Toronto,MIA,TOR,114,104,2024-12-13T00:30:00Z
2024-25,13/12/24,02:00,Final,0022401207,,,,,false,Smoothie King Center,New Orleans,LA,,1610612740,1610612758,Pelicans,Kings,New Orleans,Sacramento,NOP,SAC,109,111,2024-12-13T01:00:00Z
2024-25,14/12/24,01:00,Final,0022401208,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612764,Cavaliers,Wizards,Cleveland,Washington,CLE,WAS,115,105,2024-12-14T00:00:00Z
2024-25,14/12/24,01:00,Final,0022401209,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612754,76ers,Pacers,Philadelphia,Indiana,PHI,IND,107,121,2024-12-14T00:00:00Z
2024-25,14/12/24,02:00,Final,0022401210,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612747,Timberwolves,Lakers,Minnesota,Los Angeles,MIN,LAL,97,87,2024-12-14T01:00:00Z
2024-25,14/12/24,02:00,Final,0022401211,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612751,Grizzlies,Nets,Memphis,Brooklyn,MEM,BKN,135,119,2024-12-14T01:00:00Z
2024-25,14/12/24,02:00,Final,0022401212,,,,,false,United Center,Chicago,IL,,1610612741,1610612766,Bulls,Hornets,Chicago,Charlotte,CHI,CHA,109,95,2024-12-14T01:00:00Z
2024-25,14/12/24,03:00,Final,0022401213,,,,,false,Ball Arena,Denver,CO,,1610612743,1610612746,Nuggets,Clippers,Denver,LA,DEN,LAC,120,98,2024-12-14T02:00:00Z
2024-25,14/12/24,03:30,Final,0022401214,,,,,false,Delta Center,Salt Lake City,UT,,1610612762,1610612756,Jazz,Suns,Utah,Phoenix,UTA,PHX,126,134,2024-12-14T02:30:00Z
2024-25,14/12/24,04:00,Final,0022401215,,,,,false,Moda Center,Portland,OR,,1610612757,1610612759,Trail Blazers,Spurs,Portland,San Antonio,POR,SAS,116,118,2024-12-14T03:00:00Z
2024-25,14/12/24,22:30,Final,0022401229,Emirates NBA Cup,East Semifinal,,Neutral Site,false,T-Mobile Arena,Las Vegas,NV,in-season-knockout,1610612749,1610612737,Bucks,Hawks,Milwaukee,Atlanta,MIL,ATL,110,102,2024-12-14T21:30:00Z
2024-25,15/12/24,02:30,Final,0022401230,Emirates NBA Cup,West Semifinal,,Neutral Site,false,T-Mobile Arena,Las Vegas,NV,in-season-knockout,1610612760,1610612745,Thunder,Rockets,Oklahoma City,Houston,OKC,HOU,111,96,2024-12-15T01:30:00Z
2024-25,15/12/24,23:00,Final,0022401216,,,,,false,Gainbridge Fieldhouse,Indianapolis,IN,,1610612754,1610612740,Pacers,Pelicans,Indiana,New Orleans,IND,NOP,119,104,2024-12-15T22:00:00Z
2024-25,16/12/24,00:00,Final,0022401217,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612738,Wizards,Celtics,Washington,Boston,WAS,BOS,98,112,2024-12-15T23:00:00Z
2024-25,16/12/24,01:00,Final,0022401218,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612750,Spurs,Timberwolves,San Antonio,Minnesota,SAS,MIN,92,106,2024-12-16T00:00:00Z
2024-25,16/12/24,02:00,Final,0022401219,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612757,Suns,Trail Blazers,Phoenix,Portland,PHX,POR,116,109,2024-12-16T01:00:00Z
2024-25,16/12/24,03:30,Final,0022401220,,,,,false,Crypto.com Arena,Los Angeles,CA,,1610612747,1610612763,Lakers,Grizzlies,Los Angeles,Memphis,LAL,MEM,116,110,2024-12-16T02:30:00Z
2024-25,16/12/24,00:00,Final,0022401227,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612752,Magic,Knicks,Orlando,New York,ORL,NYK,91,100,2024-12-15T23:00:00Z
2024-25,16/12/24,02:30,Final,0022401228,,,,,false,Chase Center,San Francisco,CA,,1610612744,1610612742,Warriors,Mavericks,Golden State,Dallas,GSW,DAL,133,143,2024-12-16T01:30:00Z
2024-25,17/12/24,01:00,Final/OT,0022401221,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612748,Pistons,Heat,Detroit,Miami,DET,MIA,125,124,2024-12-17T00:00:00Z
2024-25,17/12/24,01:00,Final,0022401222,,,,,false,Spectrum Center,Charlotte,NC,,1610612766,1610612755,Hornets,76ers,Charlotte,Philadelphia,CHA,PHI,108,121,2024-12-17T00:00:00Z
2024-25,17/12/24,01:30,Final,0022401223,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612741,Raptors,Bulls,Toronto,Chicago,TOR,CHI,121,122,2024-12-17T00:30:00Z
2024-25,17/12/24,01:30,Final,0022401224,,,,,false,Barclays Center,Brooklyn,NY,,1610612751,1610612739,Nets,Cavaliers,Brooklyn,Cleveland,BKN,CLE,101,130,2024-12-17T00:30:00Z
2024-25,17/12/24,04:00,Final,0022401225,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612743,Kings,Nuggets,Sacramento,Denver,SAC,DEN,129,130,2024-12-17T03:00:00Z
2024-25,17/12/24,04:30,Final,0022401226,,,,,false,Intuit Dome,Inglewood,CA,,1610612746,1610612762,Clippers,Jazz,LA,Utah,LAC,UTA,144,107,2024-12-17T03:30:00Z
2024-25,18/12/24,02:30,Final,0062400001,Emirates NBA Cup,Championship,,Neutral Site,false,T-Mobile Arena,Las Vegas,NV,in-season-knockout,1610612760,1610612749,Thunder,Bucks,Oklahoma City,Milwaukee,OKC,MIL,81,97,2024-12-18T01:30:00Z
2024-25,20/12/24,01:00,Final,0022400360,,,,,false,Little Caesars Arena,Detroit,MI,,1610612765,1610612762,Pistons,Jazz,Detroit,Utah,DET,UTA,119,126,2024-12-20T00:00:00Z
2024-25,20/12/24,01:00,Final,0022400361,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612760,Magic,Thunder,Orlando,Oklahoma City,ORL,OKC,99,105,2024-12-20T00:00:00Z
2024-25,20/12/24,01:00,Final,0022400362,,,,,false,Capital One Arena,Washington,DC,,1610612764,1610612766,Wizards,Hornets,Washington,Charlotte,WAS,CHA,123,114,2024-12-20T00:00:00Z
2024-25,20/12/24,01:30,Final,0022400363,,,,,false,TD Garden,Boston,MA,,1610612738,1610612741,Celtics,Bulls,Boston,Chicago,BOS,CHI,108,117,2024-12-20T00:30:00Z
2024-25,20/12/24,01:30,Final,0022400364,,,,,false,Scotiabank Arena,Toronto,ON,,1610612761,1610612751,Raptors,Nets,Toronto,Brooklyn,TOR,BKN,94,101,2024-12-20T00:30:00Z
2024-25,20/12/24,02:00,Final,0022400365,,,,,false,Toyota Center,Houston,TX,,1610612745,1610612740,Rockets,Pelicans,Houston,New Orleans,HOU,NOP,133,113,2024-12-20T01:00:00Z
2024-25,20/12/24,02:00,Final,0022400366,,,,,false,FedExForum,Memphis,TN,,1610612763,1610612744,Grizzlies,Warriors,Memphis,Golden State,MEM,GSW,144,93,2024-12-20T01:00:00Z
2024-25,20/12/24,03:30,Final,0022400367,,,,,false,Target Center,Minneapolis,MN,,1610612750,1610612752,Timberwolves,Knicks,Minnesota,New York,MIN,NYK,107,133,2024-12-20T02:30:00Z
2024-25,20/12/24,02:30,Final,0022400368,,,,,false,American Airlines Center,Dallas,TX,,1610612742,1610612746,Mavericks,Clippers,Dallas,LA,DAL,LAC,95,118,2024-12-20T01:30:00Z
2024-25,20/12/24,03:00,Final,0022400369,,,,,false,Footprint Center,Phoenix,AZ,,1610612756,1610612754,Suns,Pacers,Phoenix,Indiana,PHX,IND,111,120,2024-12-20T02:00:00Z
2024-25,20/12/24,02:00,Final/OT,0022400370,,,,,false,Frost Bank Center,San Antonio,TX,,1610612759,1610612737,Spurs,Hawks,San Antonio,Atlanta,SAS,ATL,133,126,2024-12-20T01:00:00Z
2024-25,20/12/24,04:00,Final,0022400371,,,,,false,Moda Center,Portland,OR,,1610612757,1610612743,Trail Blazers,Nuggets,Portland,Denver,POR,DEN,126,124,2024-12-20T03:00:00Z
2024-25,20/12/24,04:00,Final,0022400372,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612747,Kings,Lakers,Sacramento,Los Angeles,SAC,LAL,100,113,2024-12-20T03:00:00Z
2024-25,21/12/24,01:00,Final,0022400373,,,,,false,Wells Fargo Center,Philadelphia,PA,,1610612755,1610612766,76ers,Hornets,Philadelphia,Charlotte,PHI,CHA,108,98,2024-12-21T00:00:00Z
2024-25,21/12/24,01:30,Final,0022400374,,,,,false,Rocket Mortgage FieldHouse,Cleveland,OH,,1610612739,1610612749,Cavaliers,Bucks,Cleveland,Milwaukee,CLE,MIL,124,101,2024-12-21T00:30:00Z
2024-25,21/12/24,02:00,Final,0022400375,,,,,false,Kaseya Center,Miami,FL,,1610612748,1610612760,Heat,Thunder,Miami,Oklahoma City,MIA,OKC,97,104,2024-12-21T01:00:00Z
2024-25,22/12/24,00:00,Final,0022400376,,,,,false,Golden 1 Center,Sacramento,CA,,1610612758,1610612747,Kings,Lakers,Sacramento,Los Angeles,SAC,LAL,99,103,2024-12-21T23:00:00Z
2024-25,22/12/24,01:00,Final,0022400377,,,,,false,Kia Center,Orlando,FL,,1610612753,1610612748,Magic,Heat,Orlando,Miami,ORL,MIA,121,114,2024-12-22T00:00:00Z
2024-25,22/12/24,01:30,Final,0022400378,,,,,false,State Farm Arena,Atlanta,GA,,1610612737,1610612763,Hawks,Grizzlies,Atlanta,Memphis,ATL,MEM,112,128,2024-12-22T00:30:00Z
